 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.7500     0.1950     1.8800     0.2200     1.9700     0.2000     1.9950     0.2000     1.9950     0.1850     1.9350     0.1700     1.9400  
   20.0      0.2500     0.7500     0.2200     0.6650     0.1850     1.9950     0.1950     1.9950     0.1900     1.9950     0.1800     1.7550     0.2000     1.9200     0.1950     1.9750     0.1700     1.9450  
   30.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9350     0.1950     1.9950     0.1900     1.9400     0.2000     1.9550     0.1850     1.9950     0.1950     1.9100     0.1850     1.9900  
   40.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9350     0.1950     1.8800     0.1900     1.9400     0.1800     1.9150     0.1850     1.8900     0.1850     1.9750     0.1800     1.9300  
   50.0      0.2500     0.7500     0.2200     0.6650     0.1850     1.9950     0.1950     1.8000     0.1900     1.7750     0.2000     1.9950     0.1850     1.9950     0.1850     1.9950     0.1600     1.9650  
   60.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9950     0.1950     1.9550     0.2200     1.8600     0.2000     1.9750     0.2000     1.9800     0.1850     1.9000     0.1700     1.7900  
   70.0      0.2500     0.7500     0.2200     0.6650     0.1850     1.9950     0.1950     1.9550     0.1900     1.8600     0.1800     1.9750     0.1850     1.8550     0.1700     1.9000     0.1600     1.9450  
   80.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9950     0.1950     1.9200     0.1900     1.8050     0.2000     1.7750     0.2000     1.9500     0.1950     1.9600     0.1850     1.7550  
   90.0      0.2500     0.7500     0.2200     0.6650     0.1850     1.9350     0.1950     1.8800     0.1900     1.9400     0.1800     1.9350     0.1850     1.8100     0.1850     1.9250     0.1700     1.8250  
  100.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.8700     0.1950     1.8000     0.1900     1.7750     0.2000     1.8950     0.1850     1.9800     0.1850     1.9750     0.1800     1.7700  
