 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.2750     0.5550     0.2750     0.5550     0.2850     0.5700     0.2800     0.5600     0.2700     1.8250     0.2500     1.9950  
   20.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.3200     0.5550     0.3050     0.5550     0.2850     0.5700     0.2950     0.5600     0.2800     0.5550     0.2600     1.9800  
   30.0      0.2500     0.7500     0.3300     0.5550     0.3750     0.5600     0.3200     0.5550     0.3300     0.5550     0.3250     0.5700     0.3100     0.5600     0.3200     0.5550     0.2900     1.9450  
   40.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.2750     0.5550     0.2750     0.5550     0.2850     0.5700     0.2650     0.5600     0.2700     1.9600     0.2600     1.9900  
   50.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.3200     0.5550     0.3050     0.5550     0.2850     0.5700     0.2950     0.5600     0.2950     1.9100     0.2650     1.9950  
   60.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.3200     0.5550     0.3050     0.5550     0.3050     0.5700     0.2800     0.5750     0.2700     0.5650     0.2600     1.9950  
   70.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.3200     0.5550     0.3050     0.5550     0.3050     0.5700     0.2800     0.5750     0.2800     0.5550     0.2600     1.9650  
   80.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.2750     0.5550     0.2750     0.5550     0.2850     0.5700     0.2950     0.5600     0.2800     0.5550     0.2650     1.9450  
   90.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.2750     0.5550     0.2750     0.5550     0.2850     0.5700     0.2800     0.5600     0.2700     0.5800     0.2500     1.8450  
  100.0      0.2500     0.7500     0.3300     0.5550     0.3100     0.5600     0.3200     0.5550     0.3050     0.5550     0.2850     0.5700     0.2800     0.5600     0.2800     1.9350     0.2500     1.9650  
