 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3050     4.2500     0.3250     4.1800     0.3250     4.1850     0.3050     4.1600     0.2900     3.8600  
   20.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3300     4.2500     0.3050     4.2200     0.3100     4.2000     0.3050     4.1450     0.2900     3.8700  
   30.0      0.5000     4.7500     0.3300     4.1100     0.3750     4.0600     0.3200     4.3550     0.3300     4.3050     0.3250     4.2000     0.3100     4.1850     0.2950     4.1600     0.2900     3.8950  
   40.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3300     4.3050     0.3250     4.2000     0.3100     4.1850     0.3200     4.1850     0.2750     3.8700  
   50.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3300     4.2500     0.3250     4.1800     0.3250     4.2000     0.2950     4.1700     0.2750     3.8700  
   60.0      0.5000     4.7500     0.3300     4.1100     0.3750     4.0600     0.3200     4.3550     0.3300     4.3050     0.3050     4.1800     0.3250     4.1700     0.3050     4.1100     0.2900     3.8700  
   70.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3300     4.3050     0.3250     4.2200     0.3100     4.2300     0.3200     4.1850     0.2900     3.9150  
   80.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3600     4.3550     0.3300     4.2750     0.3250     4.2000     0.3250     4.2000     0.3050     4.1600     0.2900     3.8900  
   90.0      0.5000     4.7500     0.3300     4.1100     0.3750     4.0600     0.3200     4.3550     0.3300     4.3050     0.3250     4.2200     0.2950     4.2300     0.3050     4.2050     0.2900     3.9100  
  100.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.0600     0.3200     4.3550     0.3050     4.3050     0.3050     4.2200     0.3100     4.2500     0.2950     4.2050     0.2750     3.9150  
